step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
1057,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1058,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1059,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1060,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1061,rs_N4,resource,4,0.2,1,1,1,0,1.0,1.0,1.0,0.0,0.7333,0.7333,0.7333,0.8,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1062,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,1.99,1,4
1063,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
1064,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1065,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1066,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1067,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1068,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1069,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1070,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1071,rs_N4,resource,4,0.2,1,1,1,0,1.0,1.0,1.0,0.0,0.7333,0.7333,0.7333,0.8,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1072,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,2.0,1,4
1073,rs_N4,resource,4,0.2,1,1,0,2,1.0,1.0,0.0,2.0,1.0,1.0,1.0667,0.9333,0.05,0.05,0.05,0.05,2,4.0,1,1.0,2.02,4,2
1074,rs_N4,resource,4,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,4,0.0,1,1.0,2.0,0,4
1075,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1076,rs_N4,resource,4,0.2,1,1,0,2,1.0,1.0,0.0,2.0,1.0,1.0,1.0667,0.9333,0.05,0.05,0.05,0.05,2,4.0,1,1.0,2.02,4,2
1077,rs_N4,resource,4,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,4,0.0,1,1.0,2.0,0,4
1078,rs_N4,resource,4,0.2,1,1,2,0,1.0,1.0,2.0,0.0,1.0,1.0,0.9333,1.0667,0.05,0.05,0.05,0.05,2,4.0,1,1.0,2.02,4,2
1079,rs_N4,resource,4,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,4,0.0,1,1.0,2.0,0,4
1080,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1081,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1082,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1083,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1084,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1085,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1086,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1087,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1088,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1089,rs_N4,resource,4,0.2,2,1,0,0,2.0,1.0,0.0,0.0,0.6667,0.7333,0.8,0.8,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1090,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,2.0,1,4
1091,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1092,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1093,rs_N4,resource,4,0.2,2,1,0,0,2.0,1.0,0.0,0.0,0.6667,0.7333,0.8,0.8,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1094,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,2.0,1,4
1095,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1096,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1097,rs_N4,resource,4,0.2,2,1,0,0,2.0,1.0,0.0,0.0,0.6667,0.7333,0.8,0.8,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1098,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,2.0,1,4
1099,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1100,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1101,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1102,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
1103,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1104,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1105,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1106,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
1107,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1108,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1109,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1110,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1111,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1112,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1113,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1114,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1115,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1116,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1117,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1118,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1119,rs_N4,resource,4,0.2,1,1,0,1,1.0,1.0,0.0,1.0,0.7333,0.7333,0.8,0.7333,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1120,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,1.99,1,4
1121,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1122,rs_N4,resource,4,0.2,0,1,0,0,0.0,1.0,0.0,0.0,0.2667,0.2,0.2667,0.2667,0.05,0.05,0.05,0.05,5,1.0,1,1.0,1.98,1,5
1123,rs_N4,resource,4,0.2,2,0,0,1,2.0,0.0,0.0,1.0,0.6667,0.8,0.8,0.7333,0.05,0.05,0.05,0.05,4,3.0,1,1.0,2.0,3,4
1124,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1125,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1126,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1127,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1128,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1129,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1130,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1131,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1132,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1133,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1134,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1135,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1136,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1137,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1138,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1139,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1140,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1141,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1142,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1143,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1144,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1145,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1146,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1147,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1148,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1149,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1150,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1151,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1152,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1153,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1154,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1155,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1156,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1157,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1158,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1159,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1160,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1161,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
1162,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1163,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1164,rs_N4,resource,4,0.2,1,1,1,0,1.0,1.0,1.0,0.0,0.7333,0.7333,0.7333,0.8,0.05,0.05,0.05,0.05,3,3.0,1,1.0,2.01,3,3
1165,rs_N4,resource,4,0.2,0,0,1,0,0.0,0.0,1.0,0.0,0.2667,0.2667,0.2,0.2667,0.05,0.05,0.05,0.05,4,1.0,1,1.0,2.0,1,4
1166,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1167,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1168,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1169,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1170,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1171,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
1172,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1173,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1174,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1175,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1176,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1177,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1178,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.98,2,4
1179,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1180,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1181,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1182,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1183,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1184,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1185,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1186,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1187,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1188,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1189,rs_N4,resource,4,0.2,1,0,0,0,1.0,0.0,0.0,0.0,0.2,0.2667,0.2667,0.2667,0.05,0.05,0.05,0.05,5,1.0,1,1.0,1.98,1,5
1190,rs_N4,resource,4,0.2,2,0,0,1,2.0,0.0,0.0,1.0,0.6667,0.8,0.8,0.7333,0.05,0.05,0.05,0.05,4,3.0,1,1.0,2.0,3,4
1191,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1192,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1193,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
1194,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1195,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1196,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,2.0,2,4
1197,rs_N4,resource,4,0.2,1,1,0,0,1.0,1.0,0.0,0.0,0.4667,0.4667,0.5333,0.5333,0.05,0.05,0.05,0.05,4,2.0,1,1.0,1.99,2,4
