step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
439,rs_N4,resource,4,1.0,1,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1107,0.1107,0.1107,0.1107,1,-2.0,1,0.99,0.82,3,1
440,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102,0.1102,0.1102,0.1102,3,0.0,1,0.99,0.8,0,3
441,rs_N4,resource,4,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1096,0.1096,0.1096,0.1096,2,3.0,1,0.99,0.81,3,2
442,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1091,0.1091,0.1091,0.1091,2,2.0,1,0.99,0.85,2,2
443,rs_N4,resource,4,1.0,1,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1085,0.1085,0.1085,0.1085,1,-2.0,1,0.99,0.82,3,1
444,rs_N4,resource,4,1.0,0,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.108,0.108,0.108,0.108,1,-2.0,1,0.99,0.78,2,1
445,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1075,0.1075,0.1075,0.1075,2,1.0,1,0.99,0.77,1,2
446,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1069,0.1069,0.1069,0.1069,2,2.0,1,0.99,0.77,2,2
447,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1064,0.1064,0.1064,0.1064,2,2.0,1,1.0,0.81,2,2
448,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1059,0.1059,0.1059,0.1059,2,2.0,1,1.0,0.83,2,2
449,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1053,0.1053,0.1053,0.1053,2,2.0,1,1.0,0.83,2,2
450,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1048,0.1048,0.1048,0.1048,2,2.0,1,1.0,0.83,2,2
451,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1043,0.1043,0.1043,0.1043,2,2.0,1,1.0,0.84,2,2
452,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1038,0.1038,0.1038,0.1038,2,2.0,1,1.0,0.83,2,2
453,rs_N4,resource,4,1.0,1,1,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.1032,0.1032,0.1032,0.1032,0,-2.0,1,1.0,0.79,4,0
454,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027,0.1027,0.1027,0.1027,2,0.0,1,1.0,0.81,0,2
455,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1022,0.1022,0.1022,0.1022,2,2.0,1,1.0,0.83,2,2
456,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1017,0.1017,0.1017,0.1017,2,2.0,1,1.0,0.83,2,2
457,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1012,0.1012,0.1012,0.1012,2,2.0,1,1.0,0.83,2,2
458,rs_N4,resource,4,1.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1007,0.1007,0.1007,0.1007,3,1.0,1,1.0,0.86,1,3
459,rs_N4,resource,4,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1002,0.1002,0.1002,0.1002,2,3.0,1,1.0,0.91,3,2
460,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0997,0.0997,0.0997,0.0997,2,2.0,1,1.0,0.95,2,2
461,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0992,0.0992,0.0992,0.0992,2,2.0,1,1.0,0.97,2,2
462,rs_N4,resource,4,1.0,1,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0987,0.0987,0.0987,0.0987,1,-2.0,1,1.0,0.93,3,1
463,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0982,0.0982,0.0982,0.0982,2,1.0,1,1.0,0.92,1,2
464,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0977,0.0977,0.0977,0.0977,2,2.0,1,1.0,0.96,2,2
465,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0972,0.0972,0.0972,0.0972,2,2.0,1,1.0,0.97,2,2
466,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0967,0.0967,0.0967,0.0967,2,2.0,1,1.0,0.97,2,2
467,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0962,0.0962,0.0962,0.0962,2,2.0,1,1.0,0.97,2,2
468,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0958,0.0958,0.0958,0.0958,2,2.0,1,1.0,0.97,2,2
469,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0953,0.0953,0.0953,0.0953,2,2.0,1,1.0,0.97,2,2
470,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0948,0.0948,0.0948,0.0948,2,2.0,1,1.0,0.98,2,2
471,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0943,0.0943,0.0943,0.0943,2,2.0,1,1.0,0.97,2,2
472,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0939,0.0939,0.0939,0.0939,2,2.0,1,1.0,0.97,2,2
473,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0934,0.0934,0.0934,0.0934,2,2.0,1,1.0,0.98,2,2
474,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0929,0.0929,0.0929,0.0929,2,2.0,1,1.0,1.02,2,2
475,rs_N4,resource,4,1.0,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0925,0.0925,0.0925,0.0925,0,-2.0,1,1.0,0.99,4,0
476,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.092,0.092,0.092,2,0.0,1,1.0,0.97,0,2
477,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0915,0.0915,0.0915,0.0915,2,2.0,1,1.0,0.97,2,2
478,rs_N4,resource,4,1.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0911,0.0911,0.0911,0.0911,3,1.0,1,1.0,0.96,1,3
479,rs_N4,resource,4,1.0,1,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0906,0.0906,0.0906,0.0906,1,-2.0,1,1.0,0.92,4,1
480,rs_N4,resource,4,1.0,2,0,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0902,0.0902,0.0902,0.0902,0,-2.0,1,1.0,0.89,3,0
481,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897,0.0897,0.0897,0.0897,2,0.0,1,1.0,0.86,0,2
482,rs_N4,resource,4,1.0,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0893,0.0893,0.0893,0.0893,0,-2.0,1,1.0,0.82,4,0
483,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888,0.0888,0.0888,0.0888,2,0.0,1,1.0,0.8,0,2
484,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0884,0.0884,0.0884,0.0884,2,2.0,1,1.0,0.8,2,2
485,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0879,0.0879,0.0879,0.0879,2,2.0,1,1.0,0.8,2,2
486,rs_N4,resource,4,1.0,1,1,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0875,0.0875,0.0875,0.0875,0,-2.0,1,1.0,0.8,4,0
487,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871,0.0871,0.0871,0.0871,2,0.0,1,1.0,0.79,0,2
488,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0866,0.0866,0.0866,0.0866,2,2.0,1,1.0,0.79,2,2
489,rs_N4,resource,4,1.0,1,1,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0862,0.0862,0.0862,0.0862,1,-2.0,1,1.0,0.75,3,1
490,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0858,0.0858,0.0858,0.0858,2,1.0,1,1.0,0.78,1,2
491,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0853,0.0853,0.0853,0.0853,2,2.0,1,1.0,0.8,2,2
492,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0849,0.0849,0.0849,0.0849,2,2.0,1,1.0,0.8,2,2
493,rs_N4,resource,4,1.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0845,0.0845,0.0845,0.0845,3,1.0,1,1.0,0.79,1,3
494,rs_N4,resource,4,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0841,0.0841,0.0841,0.0841,2,3.0,1,1.0,0.8,3,2
495,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0836,0.0836,0.0836,0.0836,2,2.0,1,1.0,0.8,2,2
496,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0832,0.0832,0.0832,0.0832,2,2.0,1,1.0,0.8,2,2
497,rs_N4,resource,4,1.0,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0828,0.0828,0.0828,0.0828,0,-2.0,1,1.0,0.76,4,0
498,rs_N4,resource,4,1.0,0,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0824,0.0824,0.0824,0.0824,0,-2.0,1,1.0,0.76,2,0
499,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.082,0.082,0.082,2,0.0,1,1.0,0.76,0,2
500,rs_N4,resource,4,1.0,1,1,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0816,0.0816,0.0816,0.0816,0,-2.0,1,1.0,0.72,4,0
501,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812,0.0812,0.0812,0.0812,2,0.0,1,1.0,0.7,0,2
502,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0808,0.0808,0.0808,0.0808,2,2.0,1,1.0,0.7,2,2
503,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0804,0.0804,0.0804,0.0804,2,2.0,1,1.0,0.7,2,2
504,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08,0.08,0.08,0.08,2,2.0,1,1.0,0.7,2,2
505,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0796,0.0796,0.0796,0.0796,2,2.0,1,1.0,0.7,2,2
506,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0792,0.0792,0.0792,0.0792,2,2.0,1,1.0,0.7,2,2
507,rs_N4,resource,4,1.0,2,1,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0788,0.0788,0.0788,0.0788,1,-2.0,1,1.0,0.7,3,1
508,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0784,0.0784,0.0784,0.0784,2,1.0,1,1.0,0.7,1,2
509,rs_N4,resource,4,1.0,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.078,0.078,0.078,0.078,0,-2.0,1,1.0,0.7,4,0
510,rs_N4,resource,4,1.0,0,0,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0776,0.0776,0.0776,0.0776,1,-2.0,1,1.0,0.7,1,1
511,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0772,0.0772,0.0772,0.0772,2,1.0,1,1.0,0.71,1,2
512,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0768,0.0768,0.0768,0.0768,2,2.0,1,1.0,0.75,2,2
513,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0764,0.0764,0.0764,0.0764,2,2.0,1,1.0,0.76,2,2
514,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.076,0.076,0.076,0.076,2,2.0,1,1.0,0.8,2,2
515,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0757,0.0757,0.0757,0.0757,2,2.0,1,1.0,0.81,2,2
516,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0753,0.0753,0.0753,0.0753,2,2.0,1,1.0,0.82,2,2
517,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0749,0.0749,0.0749,0.0749,2,2.0,1,1.0,0.81,2,2
518,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0745,0.0745,0.0745,0.0745,2,2.0,1,1.0,0.81,2,2
519,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0742,0.0742,0.0742,0.0742,2,2.0,1,1.0,0.81,2,2
520,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0738,0.0738,0.0738,0.0738,2,2.0,1,1.0,0.81,2,2
521,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0734,0.0734,0.0734,0.0734,2,2.0,1,1.0,0.85,2,2
522,rs_N4,resource,4,1.0,1,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0731,0.0731,0.0731,0.0731,1,-2.0,1,1.0,0.85,3,1
523,rs_N4,resource,4,1.0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0727,0.0727,0.0727,0.0727,2,1.0,1,1.0,0.85,1,2
524,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0723,0.0723,0.0723,0.0723,2,2.0,1,1.0,0.85,2,2
525,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.072,0.072,0.072,0.072,2,2.0,1,1.0,0.89,2,2
526,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0716,0.0716,0.0716,0.0716,2,2.0,1,1.0,0.9,2,2
527,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0712,0.0712,0.0712,0.0712,2,2.0,1,1.0,0.9,2,2
528,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0709,0.0709,0.0709,0.0709,2,2.0,1,1.0,0.9,2,2
529,rs_N4,resource,4,1.0,1,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0705,0.0705,0.0705,0.0705,1,-2.0,1,1.0,0.9,3,1
530,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0702,0.0702,0.0702,0.0702,2,1.0,1,1.0,0.9,1,2
531,rs_N4,resource,4,1.0,1,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0698,0.0698,0.0698,0.0698,1,-2.0,1,1.0,0.86,3,1
532,rs_N4,resource,4,1.0,1,0,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0695,0.0695,0.0695,0.0695,1,-2.0,1,1.0,0.86,2,1
533,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0691,0.0691,0.0691,0.0691,2,1.0,1,1.0,0.87,1,2
534,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0688,0.0688,0.0688,0.0688,2,2.0,1,1.0,0.87,2,2
535,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0684,0.0684,0.0684,0.0684,2,2.0,1,1.0,0.87,2,2
536,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0681,0.0681,0.0681,0.0681,2,2.0,1,1.0,0.87,2,2
537,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0678,0.0678,0.0678,0.0678,2,2.0,1,1.0,0.91,2,2
538,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0674,0.0674,0.0674,0.0674,2,2.0,1,1.0,0.92,2,2
539,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0671,0.0671,0.0671,0.0671,2,2.0,1,1.0,0.96,2,2
540,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0668,0.0668,0.0668,0.0668,2,2.0,1,1.0,0.98,2,2
541,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0664,0.0664,0.0664,0.0664,2,2.0,1,1.0,0.97,2,2
542,rs_N4,resource,4,1.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0661,0.0661,0.0661,0.0661,3,1.0,1,1.0,0.96,1,3
543,rs_N4,resource,4,1.0,1,1,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0658,0.0658,0.0658,0.0658,0,-2.0,0,0.99,0.96,5,0
544,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654,0.0654,0.0654,0.0654,2,0.0,1,0.99,0.98,0,2
545,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0651,0.0651,0.0651,0.0651,2,2.0,1,0.99,0.99,2,2
546,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0648,0.0648,0.0648,0.0648,2,2.0,1,0.99,0.99,2,2
547,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0645,0.0645,0.0645,0.0645,2,2.0,1,0.99,0.99,2,2
548,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0641,0.0641,0.0641,0.0641,2,2.0,1,0.99,0.99,2,2
549,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0638,0.0638,0.0638,0.0638,2,2.0,1,0.99,0.99,2,2
550,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0635,0.0635,0.0635,0.0635,2,2.0,1,0.99,0.99,2,2
551,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0632,0.0632,0.0632,0.0632,2,2.0,1,0.99,0.99,2,2
552,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0629,0.0629,0.0629,0.0629,2,2.0,1,0.99,0.99,2,2
553,rs_N4,resource,4,1.0,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0625,0.0625,0.0625,0.0625,0,-2.0,1,0.99,0.99,4,0
554,rs_N4,resource,4,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.0622,0.0622,0.0622,2,0.0,1,0.99,0.99,0,2
555,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0619,0.0619,0.0619,0.0619,2,2.0,1,0.99,0.99,2,2
556,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0616,0.0616,0.0616,0.0616,2,2.0,1,0.99,0.99,2,2
557,rs_N4,resource,4,1.0,1,1,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0613,0.0613,0.0613,0.0613,1,-2.0,1,0.99,0.95,3,1
558,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.061,0.061,0.061,0.061,2,1.0,1,0.99,0.95,1,2
559,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0607,0.0607,0.0607,0.0607,2,2.0,1,0.99,0.94,2,2
560,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0604,0.0604,0.0604,0.0604,2,2.0,1,0.99,0.94,2,2
561,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0601,0.0601,0.0601,0.0601,2,2.0,1,0.99,0.94,2,2
562,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0598,0.0598,0.0598,0.0598,2,2.0,1,0.99,0.98,2,2
563,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0595,0.0595,0.0595,0.0595,2,2.0,1,0.99,0.99,2,2
564,rs_N4,resource,4,1.0,1,1,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0592,0.0592,0.0592,0.0592,1,-2.0,1,0.99,0.95,3,1
565,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0589,0.0589,0.0589,0.0589,2,1.0,1,0.99,0.94,1,2
566,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0586,0.0586,0.0586,0.0586,2,2.0,1,0.99,0.94,2,2
567,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0583,0.0583,0.0583,0.0583,2,2.0,1,0.99,0.94,2,2
568,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.058,0.058,0.058,0.058,2,2.0,1,0.99,0.94,2,2
569,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0577,0.0577,0.0577,0.0577,2,2.0,1,0.99,0.94,2,2
570,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0574,0.0574,0.0574,0.0574,2,2.0,1,0.99,0.94,2,2
571,rs_N4,resource,4,1.0,1,2,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0571,0.0571,0.0571,0.0571,1,-2.0,1,0.99,0.9,3,1
572,rs_N4,resource,4,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0569,0.0569,0.0569,0.0569,2,1.0,1,0.99,0.89,1,2
573,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0566,0.0566,0.0566,0.0566,2,2.0,1,0.99,0.89,2,2
574,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0563,0.0563,0.0563,0.0563,2,2.0,1,0.99,0.89,2,2
575,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.056,0.056,0.056,0.056,2,2.0,1,0.99,0.93,2,2
576,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0557,0.0557,0.0557,0.0557,2,2.0,1,0.99,0.95,2,2
577,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0555,0.0555,0.0555,0.0555,2,2.0,1,0.99,0.95,2,2
578,rs_N4,resource,4,1.0,1,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0552,0.0552,0.0552,0.0552,2,2.0,1,0.99,0.96,2,2
