step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,a1,a2,r1,r2,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse
26,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
27,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
28,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
29,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
30,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
31,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
32,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
33,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
34,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
35,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
36,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
37,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
38,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
39,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
40,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
41,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
42,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
43,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
44,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
45,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
46,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
47,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
48,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
49,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
50,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
51,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
52,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
53,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
54,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
55,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
56,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
57,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
58,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
59,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
60,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
61,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
62,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
63,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
64,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
65,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
66,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
67,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
68,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
69,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
70,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
71,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
72,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
73,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
74,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
75,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
76,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
77,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
78,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
79,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
80,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
81,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
82,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
83,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
84,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
85,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
86,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
87,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
88,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
89,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
90,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
91,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
92,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,
93,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
94,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,
95,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
96,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
97,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,
98,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,
99,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.24,0.525,4.67,3.5625,,
100,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.53,4.68,3.5,,
101,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.25,0.53,4.68,3.5,,
102,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.24,0.525,4.67,3.5625,,
103,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.24,0.525,4.67,3.5625,,
104,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.535,4.71,3.5625,,
105,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.25,0.535,4.71,3.5625,,
106,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.24,0.53,4.7,3.625,,
107,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.24,0.53,4.7,3.625,,
108,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.24,0.53,4.7,3.625,,
109,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.54,4.74,3.625,,
110,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.24,0.535,4.73,3.6875,,
111,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.24,0.535,4.73,3.6875,,
112,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.53,4.72,3.75,,
113,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.24,0.535,4.73,3.6875,,
114,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.53,4.72,3.75,,
115,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.23,0.53,4.72,3.75,,
116,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.24,0.535,4.73,3.6875,,
117,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.53,4.72,3.75,,
118,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.23,0.525,4.69,3.6875,,
119,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.525,4.69,3.6875,,
120,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.52,4.68,3.75,,
121,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.525,4.69,3.6875,,
122,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.525,4.69,3.6875,,
123,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.525,4.69,3.6875,,
124,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.52,4.68,3.75,,
125,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.525,4.71,3.8125,,
126,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.52,4.68,3.75,,
127,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.52,4.68,3.75,,
128,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.51,4.64,3.75,,
129,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.51,4.64,3.75,,
130,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.2,0.505,4.63,3.8125,,
131,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.2,0.505,4.63,3.8125,,
132,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.51,4.64,3.75,,
133,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.51,4.64,3.75,,
134,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.505,4.61,3.6875,,
135,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.21,0.505,4.61,3.6875,,
136,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.51,4.62,3.625,,
137,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.51,4.62,3.625,,
138,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.51,4.62,3.625,,
139,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.515,4.65,3.6875,,
140,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.515,4.65,3.6875,,
141,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.515,4.65,3.6875,,
142,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.525,4.69,3.6875,,
143,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.525,4.69,3.6875,,
144,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.525,4.69,3.6875,,
145,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.23,0.52,4.66,3.625,,
146,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.52,4.66,3.625,,
147,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.24,0.525,4.67,3.5625,,
148,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.24,0.525,4.67,3.5625,,
149,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.53,4.68,3.5,,
150,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.25,0.535,4.71,3.5625,,
151,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.26,0.54,4.72,3.5,,
152,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.26,0.535,4.69,3.4375,,
153,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.535,4.69,3.4375,,
154,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.54,4.72,3.5,,
155,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.25,0.535,4.71,3.5625,,
156,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.26,0.54,4.72,3.5,,
157,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.54,4.72,3.5,,
158,pd_N2,matrix,2,hetero_fixed,1.0,sampled_0.20_0.80,,0.2,0.8,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.54,4.72,3.5,,
