alpha_emp,episodes,last_100_avg_coop,last_100_avg_total_reward,time_to_coop_threshold
1.0,5000,0.0,8.025799999999997,
0.8,5000,0.3845999999999995,11.9143,3061
0.5,5000,0.20709999999999984,10.946899999999998,
0.2,5000,0.8156999999999996,14.847199999999996,601
