episode,alpha_emp,A_action,B_action,r1,r2,r1_shaped,r2_shaped,total_reward,epsilon_A,epsilon_B,coop_flag,moving_avg_coop,moving_avg_total_reward
1083,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.03
1084,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.03
1085,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.03
1086,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.03
1087,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.06
1088,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.06
1089,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.09
1090,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1091,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.12
1092,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1093,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
1094,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1095,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
1096,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1097,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.18
1098,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1099,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.21
1100,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
1101,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.24
1102,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1103,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1104,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1105,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.27
1106,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1107,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1108,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1109,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1110,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1111,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1112,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1113,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
1114,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.3
1115,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1116,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1117,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1118,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1119,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1120,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1121,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1122,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
1123,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.33
1124,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1125,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1126,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1127,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1128,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1129,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1130,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1131,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1132,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
1133,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.36
1134,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1135,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1136,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1137,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1138,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1139,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1140,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1141,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.36
1142,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.39
1143,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1144,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1145,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1146,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1147,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1148,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1149,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1150,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1151,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1152,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.39
1153,1.0,C,C,3,3,3.0,3.0,6,0.05,0.05,1,0.01,2.43
1154,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1155,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1156,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1157,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1158,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1159,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1160,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1161,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1162,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1163,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1164,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1165,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1166,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1167,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1168,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1169,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1170,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1171,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1172,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.01,2.46
1173,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.46
1174,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.46
1175,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.46
1176,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.01,2.49
1177,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1178,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1179,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1180,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1181,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1182,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1183,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1184,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1185,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1186,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1187,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.46
1188,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.01,2.49
1189,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.01,2.49
1190,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.49
1191,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.46
1192,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.46
1193,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1194,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.43
1195,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.4
1196,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.4
1197,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.37
1198,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.01,2.4
1199,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.37
1200,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.37
1201,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.34
1202,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.34
1203,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.34
1204,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.34
1205,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1206,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1207,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1208,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1209,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1210,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1211,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1212,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1213,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.31
1214,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1215,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1216,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1217,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1218,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1219,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1220,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1221,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1222,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1223,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1224,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.01,2.28
1225,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1226,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1227,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1228,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1229,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1230,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1231,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1232,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1233,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1234,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1235,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1236,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1237,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1238,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1239,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1240,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1241,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1242,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.22
1243,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.01,2.25
1244,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1245,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1246,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1247,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1248,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1249,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.25
1250,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.01,2.28
1251,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1252,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.01,2.28
1253,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1254,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1255,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1256,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1257,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1258,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1259,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1260,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1261,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1262,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1263,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1264,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1265,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1266,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1267,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1268,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1269,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1270,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1271,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
1272,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
1273,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
1274,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
1275,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
1276,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1277,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1278,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1279,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1280,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1281,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1282,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1283,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1284,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1285,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1286,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1287,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1288,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1289,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1290,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1291,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1292,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1293,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
1294,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1295,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1296,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1297,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1298,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
1299,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1300,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1301,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.18
1302,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1303,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1304,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1305,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1306,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1307,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1308,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1309,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1310,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1311,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1312,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1313,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1314,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1315,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1316,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1317,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1318,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1319,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1320,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1321,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1322,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1323,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
1324,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1325,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1326,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1327,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1328,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1329,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1330,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1331,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1332,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1333,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1334,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1335,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1336,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1337,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1338,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1339,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1340,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1341,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1342,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
1343,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1344,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1345,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1346,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1347,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1348,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1349,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1350,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1351,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.12
1352,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1353,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1354,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1355,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1356,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1357,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1358,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1359,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1360,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1361,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1362,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1363,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1364,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1365,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1366,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1367,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1368,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1369,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1370,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1371,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1372,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1373,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1374,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1375,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1376,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1377,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1378,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1379,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1380,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1381,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1382,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1383,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1384,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1385,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1386,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1387,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1388,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1389,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1390,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1391,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1392,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
1393,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1394,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1395,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1396,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1397,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
1398,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1399,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1400,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1401,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.06
1402,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.09
1403,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1404,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
1405,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
