step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,alpha_mean,a1,a2,r1,r2,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse,ma_alpha_mean
32,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
33,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
34,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
35,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
36,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
37,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
38,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
39,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
40,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
41,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
42,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
43,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
44,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
45,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
46,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
47,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
48,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
49,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
50,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
51,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
52,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
53,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
54,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
55,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
56,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
57,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
58,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
59,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
60,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
61,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
62,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
63,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
64,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
65,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
66,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
67,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
68,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
69,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
70,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
71,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
72,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
73,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
74,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
75,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
76,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
77,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
78,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
79,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
80,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
81,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
82,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
83,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
84,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
85,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
86,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
87,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
88,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
89,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
90,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
91,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
92,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
93,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
94,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
95,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
96,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
97,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
98,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
99,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.19,0.425,4.17,2.9375,,,
100,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.18,0.415,4.13,2.9375,,,
101,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.19,0.42,4.14,2.875,,,
102,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.19,0.425,4.17,2.9375,,,
103,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.19,0.425,4.17,2.9375,,,
104,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.19,0.425,4.17,2.9375,,,
105,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.19,0.425,4.17,2.9375,,,
106,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.19,0.43,4.2,3.0,,,
107,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.2,0.44,4.24,3.0,,,
108,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.445,4.25,2.9375,,,
109,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.455,4.29,2.9375,,,
110,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.455,4.29,2.9375,,,
111,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.465,4.33,2.9375,,,
112,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.23,0.47,4.36,3.0,,,
113,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.465,4.35,3.0625,,,
114,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.46,4.32,3.0,,,
115,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.46,4.32,3.0,,,
116,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.46,4.32,3.0,,,
117,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.46,4.32,3.0,,,
118,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.455,4.29,2.9375,,,
119,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.455,4.29,2.9375,,,
120,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.46,4.32,3.0,,,
121,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.465,4.35,3.0625,,,
122,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.46,4.34,3.125,,,
123,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.2,0.455,4.33,3.1875,,,
124,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.2,0.46,4.36,3.25,,,
125,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.465,4.37,3.1875,,,
126,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.47,4.4,3.25,,,
127,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.475,4.43,3.3125,,,
128,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.475,4.43,3.3125,,,
129,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.475,4.43,3.3125,,,
130,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.475,4.43,3.3125,,,
131,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.48,4.46,3.375,,,
132,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.48,4.46,3.375,,,
133,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.485,4.47,3.3125,,,
134,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.485,4.47,3.3125,,,
135,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.48,4.44,3.25,,,
136,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.475,4.43,3.3125,,,
137,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.475,4.43,3.3125,,,
138,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.47,4.4,3.25,,,
139,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.21,0.47,4.4,3.25,,,
140,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.475,4.41,3.1875,,,
141,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.47,4.38,3.125,,,
142,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.475,4.41,3.1875,,,
143,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.47,4.4,3.25,,,
144,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.475,4.41,3.1875,,,
145,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.48,4.42,3.125,,,
146,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.23,0.48,4.42,3.125,,,
147,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.47,4.38,3.125,,,
148,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.475,4.41,3.1875,,,
149,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.475,4.41,3.1875,,,
150,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.47,4.38,3.125,,,
151,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.47,4.38,3.125,,,
152,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.465,4.35,3.0625,,,
153,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.22,0.465,4.35,3.0625,,,
154,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.46,4.34,3.125,,,
155,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.2,0.455,4.33,3.1875,,,
156,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.2,0.455,4.33,3.1875,,,
157,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.2,0.455,4.33,3.1875,,,
158,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.21,0.46,4.34,3.125,,,
159,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.465,4.37,3.1875,,,
160,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.21,0.465,4.37,3.1875,,,
161,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.46,4.34,3.125,,,
162,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.47,4.38,3.125,,,
163,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.465,4.35,3.0625,,,
164,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.22,0.47,4.38,3.125,,,
165,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.47,4.38,3.125,,,
166,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.22,0.47,4.38,3.125,,,
167,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.21,0.465,4.37,3.1875,,,
168,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.21,0.46,4.34,3.125,,,
169,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.22,0.47,4.38,3.125,,,
170,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.23,0.475,4.39,3.0625,,,
171,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.24,0.485,4.43,3.0625,,,
172,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.49,4.44,3.0,,,
173,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.24,0.485,4.43,3.0625,,,
174,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.49,4.44,3.0,,,
175,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.26,0.495,4.45,2.9375,,,
176,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.5,4.48,3.0,,,
177,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.505,4.51,3.0625,,,
178,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.51,4.54,3.125,,,
179,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.515,4.55,3.0625,,,
180,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.515,4.55,3.0625,,,
181,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.515,4.55,3.0625,,,
182,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.52,4.58,3.125,,,
183,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.52,4.58,3.125,,,
184,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.525,4.61,3.1875,,,
185,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.525,4.61,3.1875,,,
186,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.53,4.64,3.25,,,
187,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.535,4.67,3.3125,,,
188,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.28,0.54,4.68,3.25,,,
189,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.28,0.535,4.65,3.1875,,,
190,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.28,0.53,4.62,3.125,,,
191,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.525,4.61,3.1875,,,
192,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.53,4.64,3.25,,,
193,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.53,4.64,3.25,,,
194,pd_N2,matrix,2,random,1.0,,,,,,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.27,0.525,4.61,3.1875,,,
195,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.525,4.61,3.1875,,,
196,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.525,4.61,3.1875,,,
197,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.525,4.61,3.1875,,,
198,pd_N2,matrix,2,random,1.0,,,,,,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.53,4.64,3.25,,,
199,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.53,4.64,3.25,,,
200,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.28,0.54,4.68,3.25,,,
201,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.28,0.54,4.68,3.25,,,
202,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.545,4.69,3.1875,,,
203,pd_N2,matrix,2,random,1.0,,,,,,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.29,0.545,4.69,3.1875,,,
204,pd_N2,matrix,2,random,1.0,,,,,,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.3,0.55,4.7,3.125,,,
