episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
471,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0943,0.0943,0.0943,0.0943,4.0,0,0.0,6.7967
472,1.0,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.0939,0.0939,0.0939,0.0939,11.0,0,0.0,6.8133
473,1.0,D,D,C,C,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,0.0934,0.0934,0.0934,0.0934,9.3333,0,0.0,6.8667
474,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0929,0.0929,0.0929,0.0929,7.0,0,0.0,6.8433
475,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0925,0.0925,0.0925,0.0925,4.0,0,0.0,6.8433
476,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.092,0.092,0.092,0.092,9.3333,0,0.0,6.8433
477,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0915,0.0915,0.0915,0.0915,4.0,0,0.0,6.8433
478,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0911,0.0911,0.0911,0.0911,9.3333,0,0.0,6.8433
479,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0906,0.0906,0.0906,0.0906,4.0,0,0.0,6.8433
480,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.0902,0.0902,0.0902,0.0902,7.0,0,0.0,6.82
481,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0897,0.0897,0.0897,0.0897,4.0,0,0.0,6.79
482,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.0893,0.0893,0.0893,0.0893,7.0,0,0.0,6.7667
483,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0888,0.0888,0.0888,0.0888,7.0,0,0.0,6.7667
484,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0884,0.0884,0.0884,0.0884,4.0,0,0.0,6.7367
485,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0879,0.0879,0.0879,0.0879,9.3333,0,0.0,6.79
486,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0875,0.0875,0.0875,0.0875,4.0,0,0.0,6.7367
487,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0871,0.0871,0.0871,0.0871,9.3333,0,0.0,6.76
488,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0866,0.0866,0.0866,0.0866,4.0,0,0.0,6.76
489,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0862,0.0862,0.0862,0.0862,9.3333,0,0.0,6.76
490,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0858,0.0858,0.0858,0.0858,4.0,0,0.0,6.76
491,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0853,0.0853,0.0853,0.0853,9.3333,0,0.0,6.76
492,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0849,0.0849,0.0849,0.0849,4.0,0,0.0,6.76
493,1.0,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.0845,0.0845,0.0845,0.0845,11.0,0,0.0,6.7767
494,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0841,0.0841,0.0841,0.0841,4.0,0,0.0,6.7767
495,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0836,0.0836,0.0836,0.0836,9.3333,0,0.0,6.7767
496,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0832,0.0832,0.0832,0.0832,4.0,0,0.0,6.7767
497,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0828,0.0828,0.0828,0.0828,9.3333,0,0.0,6.7767
498,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0824,0.0824,0.0824,0.0824,4.0,0,0.0,6.7767
499,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.082,0.082,0.082,0.082,9.3333,0,0.0,6.7767
500,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0816,0.0816,0.0816,0.0816,4.0,0,0.0,6.7467
501,1.0,C,D,C,C,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0812,0.0812,0.0812,0.0812,11.0,0,0.0,6.8167
502,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0808,0.0808,0.0808,0.0808,7.0,0,0.0,6.7933
503,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0804,0.0804,0.0804,0.0804,4.0,0,0.0,6.7933
504,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.08,0.08,0.08,0.08,9.3333,0,0.0,6.7933
505,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0796,0.0796,0.0796,0.0796,4.0,0,0.0,6.7933
506,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0792,0.0792,0.0792,0.0792,9.3333,0,0.0,6.7933
507,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0788,0.0788,0.0788,0.0788,4.0,0,0.0,6.7933
508,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0784,0.0784,0.0784,0.0784,9.3333,0,0.0,6.7767
509,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.078,0.078,0.078,0.078,4.0,0,0.0,6.7467
510,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0776,0.0776,0.0776,0.0776,9.3333,0,0.0,6.8
511,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0772,0.0772,0.0772,0.0772,4.0,0,0.0,6.73
512,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.0768,0.0768,0.0768,0.0768,7.0,0,0.0,6.76
513,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0764,0.0764,0.0764,0.0764,4.0,0,0.0,6.7067
514,1.0,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.076,0.076,0.076,0.076,11.0,0,0.0,6.7767
515,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0757,0.0757,0.0757,0.0757,4.0,0,0.0,6.7233
516,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0753,0.0753,0.0753,0.0753,9.3333,0,0.0,6.7767
517,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0749,0.0749,0.0749,0.0749,4.0,0,0.0,6.7467
518,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0745,0.0745,0.0745,0.0745,9.3333,0,0.0,6.8
519,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0742,0.0742,0.0742,0.0742,4.0,0,0.0,6.7467
520,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0738,0.0738,0.0738,0.0738,9.3333,0,0.0,6.8
521,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0734,0.0734,0.0734,0.0734,4.0,0,0.0,6.73
522,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0731,0.0731,0.0731,0.0731,9.3333,0,0.0,6.7533
523,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0727,0.0727,0.0727,0.0727,4.0,0,0.0,6.7533
524,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0723,0.0723,0.0723,0.0723,9.3333,0,0.0,6.7533
525,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072,0.072,0.072,0.072,4.0,0,0.0,6.7533
526,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0716,0.0716,0.0716,0.0716,9.3333,0,0.0,6.7533
527,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0712,0.0712,0.0712,0.0712,7.0,0,0.0,6.7833
528,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0709,0.0709,0.0709,0.0709,7.0,0,0.0,6.76
529,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0705,0.0705,0.0705,0.0705,4.0,0,0.0,6.76
530,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0702,0.0702,0.0702,0.0702,9.3333,0,0.0,6.76
531,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0698,0.0698,0.0698,0.0698,4.0,0,0.0,6.76
532,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0695,0.0695,0.0695,0.0695,9.3333,0,0.0,6.76
533,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0691,0.0691,0.0691,0.0691,4.0,0,0.0,6.76
534,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0688,0.0688,0.0688,0.0688,9.3333,0,0.0,6.7433
535,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0684,0.0684,0.0684,0.0684,4.0,0,0.0,6.7433
536,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0681,0.0681,0.0681,0.0681,9.3333,0,0.0,6.7433
537,1.0,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.0678,0.0678,0.0678,0.0678,7.0,0,0.0,6.7733
538,1.0,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.0674,0.0674,0.0674,0.0674,9.3333,0,0.0,6.7733
539,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0671,0.0671,0.0671,0.0671,4.0,0,0.0,6.7733
540,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0668,0.0668,0.0668,0.0668,9.3333,0,0.0,6.7733
541,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0664,0.0664,0.0664,0.0664,4.0,0,0.0,6.7433
542,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0661,0.0661,0.0661,0.0661,9.3333,0,0.0,6.7967
543,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0658,0.0658,0.0658,0.0658,7.0,0,0.0,6.7733
544,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0654,0.0654,0.0654,0.0654,4.0,0,0.0,6.7733
545,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0651,0.0651,0.0651,0.0651,9.3333,0,0.0,6.7733
546,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0648,0.0648,0.0648,0.0648,4.0,0,0.0,6.7733
547,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0645,0.0645,0.0645,0.0645,9.3333,0,0.0,6.7733
548,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0641,0.0641,0.0641,0.0641,4.0,0,0.0,6.7733
549,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0638,0.0638,0.0638,0.0638,9.3333,0,0.0,6.7733
550,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0635,0.0635,0.0635,0.0635,7.0,0,0.0,6.8033
551,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0632,0.0632,0.0632,0.0632,7.0,0,0.0,6.78
552,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0629,0.0629,0.0629,0.0629,4.0,0,0.0,6.78
553,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0625,0.0625,0.0625,0.0625,9.3333,0,0.0,6.78
554,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0622,0.0622,0.0622,0.0622,4.0,0,0.0,6.78
555,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0619,0.0619,0.0619,0.0619,9.3333,0,0.0,6.78
556,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0616,0.0616,0.0616,0.0616,4.0,0,0.0,6.78
557,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0613,0.0613,0.0613,0.0613,9.3333,0,0.0,6.8033
558,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.061,0.061,0.061,0.061,4.0,0,0.0,6.8033
559,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0607,0.0607,0.0607,0.0607,9.3333,0,0.0,6.8033
560,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0604,0.0604,0.0604,0.0604,4.0,0,0.0,6.8033
561,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0601,0.0601,0.0601,0.0601,9.3333,0,0.0,6.8033
562,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0598,0.0598,0.0598,0.0598,4.0,0,0.0,6.8033
563,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0595,0.0595,0.0595,0.0595,9.3333,0,0.0,6.8267
564,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0592,0.0592,0.0592,0.0592,4.0,0,0.0,6.8267
565,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0589,0.0589,0.0589,0.0589,9.3333,0,0.0,6.8267
566,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0586,0.0586,0.0586,0.0586,4.0,0,0.0,6.8267
567,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0583,0.0583,0.0583,0.0583,9.3333,0,0.0,6.8267
568,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058,0.058,0.058,0.058,4.0,0,0.0,6.7733
569,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0577,0.0577,0.0577,0.0577,9.3333,0,0.0,6.7733
570,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0574,0.0574,0.0574,0.0574,4.0,0,0.0,6.72
571,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0571,0.0571,0.0571,0.0571,9.3333,0,0.0,6.7733
572,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0569,0.0569,0.0569,0.0569,4.0,0,0.0,6.7033
573,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0566,0.0566,0.0566,0.0566,9.3333,0,0.0,6.7033
574,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0563,0.0563,0.0563,0.0563,7.0,0,0.0,6.7033
575,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056,0.056,0.056,0.056,4.0,0,0.0,6.7033
576,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0557,0.0557,0.0557,0.0557,9.3333,0,0.0,6.7033
577,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0555,0.0555,0.0555,0.0555,4.0,0,0.0,6.7033
578,1.0,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.0552,0.0552,0.0552,0.0552,11.0,0,0.0,6.72
579,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0549,0.0549,0.0549,0.0549,4.0,0,0.0,6.72
580,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0546,0.0546,0.0546,0.0546,9.3333,0,0.0,6.7433
581,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0544,0.0544,0.0544,0.0544,4.0,0,0.0,6.7433
582,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0541,0.0541,0.0541,0.0541,9.3333,0,0.0,6.7667
583,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0538,0.0538,0.0538,0.0538,4.0,0,0.0,6.7367
584,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0535,0.0535,0.0535,0.0535,9.3333,0,0.0,6.79
585,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0533,0.0533,0.0533,0.0533,4.0,0,0.0,6.7367
586,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.053,0.053,0.053,0.053,9.3333,0,0.0,6.79
587,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0527,0.0527,0.0527,0.0527,4.0,0,0.0,6.7367
588,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0525,0.0525,0.0525,0.0525,9.3333,0,0.0,6.79
589,1.0,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.0522,0.0522,0.0522,0.0522,7.0,0,0.0,6.7667
590,1.0,D,C,C,D,3.6667,1.0,1.0,3.6667,3.6667,1.0,1.0,3.6667,0.052,0.052,0.052,0.052,9.3333,0,0.0,6.82
591,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0517,0.0517,0.0517,0.0517,4.0,0,0.0,6.7667
592,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0514,0.0514,0.0514,0.0514,9.3333,0,0.0,6.82
593,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0512,0.0512,0.0512,0.0512,4.0,0,0.0,6.75
594,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0509,0.0509,0.0509,0.0509,9.3333,0,0.0,6.8033
595,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0507,0.0507,0.0507,0.0507,4.0,0,0.0,6.75
596,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.0504,0.0504,0.0504,0.0504,9.3333,0,0.0,6.8033
597,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0502,0.0502,0.0502,0.0502,4.0,0,0.0,6.75
598,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.8033
599,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.75
600,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.8033
601,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7333
602,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7567
603,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7567
604,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7567
605,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7567
606,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7567
607,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7567
608,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7567
609,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7567
610,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7567
611,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7567
612,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
613,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
614,1.0,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.05,0.05,0.05,0.05,11.0,0,0.0,6.78
615,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
616,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
617,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
618,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
619,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
620,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
621,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
622,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
623,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
624,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
625,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
626,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.78
627,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,7.0,0,0.0,6.78
628,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.75
629,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.8033
630,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.75
631,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.8033
632,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,7.0,0,0.0,6.78
633,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.78
634,1.0,C,C,D,C,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.05,0.05,0.05,0.05,11.0,0,0.0,6.7967
635,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7967
636,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7967
637,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7667
638,1.0,C,D,D,C,1.0,3.6667,3.6667,1.0,1.0,3.6667,3.6667,1.0,0.05,0.05,0.05,0.05,9.3333,0,0.0,6.7667
639,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,6.7667
