episode,alpha_emp,A_action,B_action,r1,r2,r1_shaped,r2_shaped,total_reward,epsilon_A,epsilon_B,coop_flag,moving_avg_coop,moving_avg_total_reward
1018,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1019,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1020,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1021,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1022,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1023,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1024,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1025,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1026,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1027,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1028,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1029,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1030,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1031,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1032,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1033,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1034,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1035,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1036,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1037,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1038,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1039,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1040,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1041,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1042,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1043,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1044,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.97,5.97
1045,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1046,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1047,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1048,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1049,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1050,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1051,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1052,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1053,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1054,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1055,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1056,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1057,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1058,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1059,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1060,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1061,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1062,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1063,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1064,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1065,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1066,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1067,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1068,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1069,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1070,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1071,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1072,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1073,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1074,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1075,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1076,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1077,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1078,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1079,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1080,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1081,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1082,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1083,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1084,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1085,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1086,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1087,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1088,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1089,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1090,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1091,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1092,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1093,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1094,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1095,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1096,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1097,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1098,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1099,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1100,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1101,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1102,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1103,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1104,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1105,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1106,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1107,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1108,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1109,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1110,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1111,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1112,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1113,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1114,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1115,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1116,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1117,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.99,5.99
1118,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.98,5.98
1119,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1120,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1121,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.98,5.98
1122,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.97,5.97
1123,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1124,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1125,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1126,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1127,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1128,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1129,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1130,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1131,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1132,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.96,5.96
1133,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1134,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1135,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1136,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1137,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1138,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1139,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1140,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1141,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1142,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1143,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1144,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1145,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1146,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1147,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1148,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1149,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1150,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1151,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1152,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1153,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1154,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1155,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1156,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1157,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1158,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1159,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1160,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1161,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1162,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1163,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1164,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1165,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1166,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1167,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1168,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1169,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1170,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1171,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1172,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
1173,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.96,5.96
1174,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1175,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1176,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1177,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1178,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1179,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1180,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1181,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1182,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
1183,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.95,5.95
1184,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1185,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1186,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1187,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1188,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1189,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1190,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1191,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1192,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1193,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1194,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1195,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1196,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1197,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.94
1198,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1199,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1200,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1201,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1202,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1203,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1204,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1205,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1206,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1207,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1208,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.93,5.93
1209,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1210,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1211,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1212,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1213,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1214,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1215,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1216,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1217,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1218,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1219,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1220,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1221,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1222,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1223,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1224,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1225,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1226,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1227,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1228,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1229,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1230,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1231,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.94
1232,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1233,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1234,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1235,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1236,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1237,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1238,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1239,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1240,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1241,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1242,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1243,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1244,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1245,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1246,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1247,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1248,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1249,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1250,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1251,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1252,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
1253,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.94
1254,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1255,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1256,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
1257,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.93,5.93
1258,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1259,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1260,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.92,5.92
1261,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1262,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1263,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1264,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1265,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1266,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1267,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1268,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1269,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1270,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1271,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1272,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.92
1273,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1274,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1275,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1276,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1277,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1278,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1279,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1280,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
1281,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.93
