episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
556,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0616,0.0616,0.0616,0.0616,2,2,2.0,1,1.0,1.1
557,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0613,0.0613,0.0613,0.0613,3,1,-2.0,1,1.0,1.1
558,1.0,2,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.061,0.061,0.061,0.061,3,0,-2.0,1,1.0,1.08
559,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607,0.0607,0.0607,0.0607,0,2,0.0,1,1.0,1.06
560,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0604,0.0604,0.0604,0.0604,2,2,2.0,1,1.0,1.06
561,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0601,0.0601,0.0601,0.0601,2,2,2.0,1,1.0,1.06
562,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0598,0.0598,0.0598,0.0598,2,2,2.0,1,1.0,1.06
563,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0595,0.0595,0.0595,0.0595,2,2,2.0,1,1.0,1.07
564,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0592,0.0592,0.0592,0.0592,2,2,2.0,1,1.0,1.06
565,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0589,0.0589,0.0589,0.0589,2,2,2.0,1,1.0,1.06
566,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0586,0.0586,0.0586,0.0586,2,2,2.0,1,1.0,1.06
567,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0583,0.0583,0.0583,0.0583,2,2,2.0,1,1.0,1.06
568,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.058,0.058,0.058,0.058,2,2,2.0,1,1.0,1.06
569,1.0,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0577,0.0577,0.0577,0.0577,3,1,-2.0,1,1.0,1.02
570,1.0,1,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0574,0.0574,0.0574,0.0574,2,1,-2.0,1,1.0,0.98
571,1.0,0,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0571,0.0571,0.0571,0.0571,2,1,-2.0,1,1.0,0.98
572,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0569,0.0569,0.0569,0.0569,1,2,1.0,1,1.0,1.01
573,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0566,0.0566,0.0566,0.0566,2,2,2.0,1,1.0,1.05
574,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0563,0.0563,0.0563,0.0563,2,2,2.0,1,1.0,1.09
575,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.056,0.056,0.056,0.056,2,2,2.0,1,1.0,1.11
576,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0557,0.0557,0.0557,0.0557,2,2,2.0,1,1.0,1.11
577,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0555,0.0555,0.0555,0.0555,2,2,2.0,1,1.0,1.15
578,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0552,0.0552,0.0552,0.0552,2,2,2.0,1,1.0,1.16
579,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0549,0.0549,0.0549,0.0549,2,2,2.0,1,1.0,1.2
580,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0546,0.0546,0.0546,0.0546,3,1,-2.0,1,1.0,1.2
581,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0544,0.0544,0.0544,0.0544,1,2,1.0,1,1.0,1.23
582,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0541,0.0541,0.0541,0.0541,2,2,2.0,1,1.0,1.24
583,1.0,0,2,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0538,0.0538,0.0538,0.0538,3,1,-2.0,1,1.0,1.2
584,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0535,0.0535,0.0535,0.0535,1,2,1.0,1,1.0,1.19
585,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0533,0.0533,0.0533,0.0533,2,2,2.0,1,1.0,1.19
586,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.053,0.053,0.053,0.053,2,2,2.0,1,1.0,1.19
587,1.0,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0527,0.0527,0.0527,0.0527,3,1,-2.0,1,1.0,1.15
588,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0525,0.0525,0.0525,0.0525,1,2,1.0,1,1.0,1.18
589,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0522,0.0522,0.0522,0.0522,2,2,2.0,1,1.0,1.2
590,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.052,0.052,0.052,0.052,2,2,2.0,1,1.0,1.21
591,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0517,0.0517,0.0517,0.0517,2,2,2.0,1,1.0,1.21
592,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0514,0.0514,0.0514,0.0514,2,2,2.0,1,1.0,1.2
593,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0512,0.0512,0.0512,0.0512,2,2,2.0,1,1.0,1.2
594,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0509,0.0509,0.0509,0.0509,2,2,2.0,1,1.0,1.2
595,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0507,0.0507,0.0507,0.0507,2,2,2.0,1,1.0,1.24
596,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0504,0.0504,0.0504,0.0504,2,2,2.0,1,1.0,1.25
597,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0502,0.0502,0.0502,0.0502,2,2,2.0,1,1.0,1.25
598,1.0,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.21
599,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.2
600,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.24
601,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
602,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
603,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.24
604,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.25
605,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
606,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
607,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
608,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
609,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
610,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
611,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
612,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.29
613,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
614,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
615,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
616,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
617,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
618,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
619,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
620,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
621,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
622,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
623,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.3
624,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.34
625,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.36
626,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.4
627,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
628,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
629,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.42
630,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
631,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
632,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.4
633,1.0,1,2,0,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,1.0,1.36
634,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.35
635,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.35
636,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.35
637,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.39
638,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.4
639,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
640,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.46
641,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.46
642,1.0,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.42
643,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.41
644,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.37
645,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.36
646,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.37
647,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.36
648,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.4
649,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.4
650,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.41
651,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
652,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
653,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
654,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
655,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
656,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
657,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.45
658,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.49
659,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
660,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
661,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
662,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
663,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
664,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
665,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
666,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
667,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
668,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.51
669,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
670,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
671,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
672,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
673,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
674,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
675,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
676,1.0,0,2,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.6
677,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.58
678,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.58
679,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.58
680,1.0,0,2,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.58
681,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.57
682,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.57
683,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
684,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
685,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
686,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
687,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.66
688,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.63
689,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.62
690,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
691,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
692,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
693,1.0,0,1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
694,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
695,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
696,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
697,1.0,2,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.58
698,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.6
699,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
700,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
701,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
702,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.6
703,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.62
704,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
705,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
706,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
707,1.0,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.57
708,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.56
709,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
710,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
711,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
712,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
713,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
714,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
715,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
716,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
717,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
718,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
719,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
720,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
721,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
722,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
723,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
724,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
