step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
386,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.1444,0.1444,0.1444,0.1444,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.94,,
387,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1437,0.1437,0.1437,0.1437,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
388,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.143,0.143,0.143,0.143,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
389,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.1423,0.1423,0.1423,0.1423,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.94,,
390,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1416,0.1416,0.1416,0.1416,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
391,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1409,0.1409,0.1409,0.1409,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.95,,
392,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.1402,0.1402,0.1402,0.1402,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.95,,
393,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1395,0.1395,0.1395,0.1395,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
394,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1388,0.1388,0.1388,0.1388,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
395,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.1381,0.1381,0.1381,0.1381,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.95,,
396,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1374,0.1374,0.1374,0.1374,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
397,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1367,0.1367,0.1367,0.1367,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
398,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.136,0.136,0.136,0.136,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.95,,
399,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1353,0.1353,0.1353,0.1353,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
400,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1347,0.1347,0.1347,0.1347,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
401,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.134,0.134,0.134,0.134,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.94,,
402,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1333,0.1333,0.1333,0.1333,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.93,,
403,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1326,0.1326,0.1326,0.1326,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.93,,
404,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.132,0.132,0.132,0.132,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.93,,
405,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1313,0.1313,0.1313,0.1313,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.92,,
406,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1307,0.1307,0.1307,0.1307,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.93,,
407,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.13,0.13,0.13,0.13,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.93,,
408,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1294,0.1294,0.1294,0.1294,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.92,,
409,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1287,0.1287,0.1287,0.1287,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.92,,
410,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.1281,0.1281,0.1281,0.1281,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.92,,
411,sh_N4,matrix,4,1.0,S,S,H,S,2.6667,2.6667,3.0,2.6667,2.6667,2.6667,3.0,2.6667,0.1274,0.1274,0.1274,0.1274,"('S', 'S', 'H', 'S')",11.0,0,0.01,7.95,,
412,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1268,0.1268,0.1268,0.1268,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.95,,
413,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1262,0.1262,0.1262,0.1262,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.95,,
414,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1255,0.1255,0.1255,0.1255,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.95,,
415,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1249,0.1249,0.1249,0.1249,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.95,,
416,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.1243,0.1243,0.1243,0.1243,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.94,,
417,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1237,0.1237,0.1237,0.1237,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.94,,
418,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.123,0.123,0.123,0.123,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.94,,
419,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1224,0.1224,0.1224,0.1224,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
420,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1218,0.1218,0.1218,0.1218,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
421,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.1212,0.1212,0.1212,0.1212,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.93,,
422,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1206,0.1206,0.1206,0.1206,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.94,,
423,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.12,0.12,0.12,0.12,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.94,,
424,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1194,0.1194,0.1194,0.1194,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.91,,
425,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1188,0.1188,0.1188,0.1188,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.91,,
426,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1182,0.1182,0.1182,0.1182,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.91,,
427,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1176,0.1176,0.1176,0.1176,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
428,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.117,0.117,0.117,0.117,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
429,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1164,0.1164,0.1164,0.1164,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
430,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.1159,0.1159,0.1159,0.1159,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.92,,
431,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1153,0.1153,0.1153,0.1153,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
432,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1147,0.1147,0.1147,0.1147,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
433,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1141,0.1141,0.1141,0.1141,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.93,,
434,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1136,0.1136,0.1136,0.1136,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.94,,
435,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.113,0.113,0.113,0.113,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.94,,
436,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1124,0.1124,0.1124,0.1124,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.95,,
437,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1119,0.1119,0.1119,0.1119,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.96,,
438,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1113,0.1113,0.1113,0.1113,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.96,,
439,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1107,0.1107,0.1107,0.1107,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.96,,
440,sh_N4,matrix,4,1.0,H,H,S,H,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.1102,0.1102,0.1102,0.1102,"('H', 'H', 'S', 'H')",7.0,0,0.01,7.95,,
441,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.1096,0.1096,0.1096,0.1096,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
442,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1091,0.1091,0.1091,0.1091,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
443,sh_N4,matrix,4,1.0,S,S,H,H,1.3333,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,0.1085,0.1085,0.1085,0.1085,"('S', 'S', 'H', 'H')",8.0,0,0.01,7.94,,
444,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.108,0.108,0.108,0.108,"('S', 'H', 'H', 'H')",7.0,0,0.01,7.94,,
445,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.1075,0.1075,0.1075,0.1075,"('S', 'H', 'H', 'S')",8.0,0,0.01,7.94,,
446,sh_N4,matrix,4,1.0,H,S,H,S,2.6667,1.3333,2.6667,1.3333,2.6667,1.3333,2.6667,1.3333,0.1069,0.1069,0.1069,0.1069,"('H', 'S', 'H', 'S')",8.0,0,0.01,7.94,,
447,sh_N4,matrix,4,1.0,H,H,H,S,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.1064,0.1064,0.1064,0.1064,"('H', 'H', 'H', 'S')",7.0,0,0.01,7.93,,
448,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.1059,0.1059,0.1059,0.1059,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.92,,
449,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1053,0.1053,0.1053,0.1053,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
450,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.1048,0.1048,0.1048,0.1048,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.92,,
451,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1043,0.1043,0.1043,0.1043,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
452,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1038,0.1038,0.1038,0.1038,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.92,,
453,sh_N4,matrix,4,1.0,H,H,H,S,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.1032,0.1032,0.1032,0.1032,"('H', 'H', 'H', 'S')",7.0,0,0.01,7.92,,
454,sh_N4,matrix,4,1.0,H,H,H,S,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.1027,0.1027,0.1027,0.1027,"('H', 'H', 'H', 'S')",7.0,0,0.01,7.88,,
455,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.1022,0.1022,0.1022,0.1022,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.87,,
456,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1017,0.1017,0.1017,0.1017,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
457,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1012,0.1012,0.1012,0.1012,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
458,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1007,0.1007,0.1007,0.1007,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
459,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.1002,0.1002,0.1002,0.1002,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
460,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0997,0.0997,0.0997,0.0997,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
461,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0992,0.0992,0.0992,0.0992,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
462,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0987,0.0987,0.0987,0.0987,"('H', 'H', 'H', 'H')",8.0,0,0.01,7.87,,
463,sh_N4,matrix,4,1.0,H,H,H,S,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.0982,0.0982,0.0982,0.0982,"('H', 'H', 'H', 'S')",7.0,0,0.01,7.87,,
464,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0977,0.0977,0.0977,0.0977,"('H', 'S', 'H', 'H')",7.0,0,0.01,7.83,,
465,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0972,0.0972,0.0972,0.0972,"('H', 'S', 'H', 'H')",7.0,0,0.0,7.74,,
466,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0967,0.0967,0.0967,0.0967,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.75,,
467,sh_N4,matrix,4,1.0,H,H,H,S,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.0962,0.0962,0.0962,0.0962,"('H', 'H', 'H', 'S')",7.0,0,0.0,7.74,,
468,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0958,0.0958,0.0958,0.0958,"('H', 'S', 'H', 'H')",7.0,0,0.0,7.73,,
469,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0953,0.0953,0.0953,0.0953,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.73,,
470,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0948,0.0948,0.0948,0.0948,"('H', 'S', 'H', 'H')",7.0,0,0.0,7.72,,
471,sh_N4,matrix,4,1.0,H,H,S,H,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.0943,0.0943,0.0943,0.0943,"('H', 'H', 'S', 'H')",7.0,0,0.0,7.71,,
472,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0939,0.0939,0.0939,0.0939,"('S', 'H', 'H', 'H')",7.0,0,0.0,7.7,,
473,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.0934,0.0934,0.0934,0.0934,"('S', 'H', 'H', 'S')",8.0,0,0.0,7.7,,
474,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0929,0.0929,0.0929,0.0929,"('H', 'S', 'H', 'H')",7.0,0,0.0,7.69,,
475,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0925,0.0925,0.0925,0.0925,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.69,,
476,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.092,0.092,0.092,0.092,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.69,,
477,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0915,0.0915,0.0915,0.0915,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.69,,
478,sh_N4,matrix,4,1.0,H,H,H,S,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.0911,0.0911,0.0911,0.0911,"('H', 'H', 'H', 'S')",7.0,0,0.0,7.68,,
479,sh_N4,matrix,4,1.0,H,S,H,H,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.0906,0.0906,0.0906,0.0906,"('H', 'S', 'H', 'H')",7.0,0,0.0,7.67,,
480,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0902,0.0902,0.0902,0.0902,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.68,,
481,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0897,0.0897,0.0897,0.0897,"('S', 'H', 'H', 'H')",7.0,0,0.0,7.68,,
482,sh_N4,matrix,4,1.0,S,S,H,S,2.6667,2.6667,3.0,2.6667,2.6667,2.6667,3.0,2.6667,0.0893,0.0893,0.0893,0.0893,"('S', 'S', 'H', 'S')",11.0,0,0.0,7.71,,
483,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0888,0.0888,0.0888,0.0888,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.71,,
484,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0884,0.0884,0.0884,0.0884,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.72,,
485,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0879,0.0879,0.0879,0.0879,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.72,,
486,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0875,0.0875,0.0875,0.0875,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.72,,
487,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0871,0.0871,0.0871,0.0871,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.73,,
488,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0866,0.0866,0.0866,0.0866,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.73,,
489,sh_N4,matrix,4,1.0,H,H,S,H,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,0.0862,0.0862,0.0862,0.0862,"('H', 'H', 'S', 'H')",7.0,0,0.0,7.72,,
490,sh_N4,matrix,4,1.0,S,H,H,H,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0858,0.0858,0.0858,0.0858,"('S', 'H', 'H', 'H')",7.0,0,0.0,7.72,,
491,sh_N4,matrix,4,1.0,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.3333,2.6667,2.6667,1.3333,0.0853,0.0853,0.0853,0.0853,"('S', 'H', 'H', 'S')",8.0,0,0.0,7.72,,
492,sh_N4,matrix,4,1.0,H,S,H,S,2.6667,1.3333,2.6667,1.3333,2.6667,1.3333,2.6667,1.3333,0.0849,0.0849,0.0849,0.0849,"('H', 'S', 'H', 'S')",8.0,0,0.0,7.72,,
493,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0845,0.0845,0.0845,0.0845,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.73,,
494,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0841,0.0841,0.0841,0.0841,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.73,,
495,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0836,0.0836,0.0836,0.0836,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.73,,
496,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0832,0.0832,0.0832,0.0832,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.74,,
497,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0828,0.0828,0.0828,0.0828,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.74,,
498,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0824,0.0824,0.0824,0.0824,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.74,,
499,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.082,0.082,0.082,0.082,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.75,,
500,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0816,0.0816,0.0816,0.0816,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.75,,
501,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0812,0.0812,0.0812,0.0812,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.75,,
502,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0808,0.0808,0.0808,0.0808,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.76,,
503,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0804,0.0804,0.0804,0.0804,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.76,,
504,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.76,,
505,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0796,0.0796,0.0796,0.0796,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.77,,
506,sh_N4,matrix,4,1.0,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0792,0.0792,0.0792,0.0792,"('H', 'H', 'H', 'H')",8.0,0,0.0,7.77,,
