step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
906,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
907,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.3,9.93,,
908,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.93,,
909,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
910,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.3,9.93,,
911,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.93,,
912,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
913,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.31,10.02,,
914,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.93,,
915,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
916,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.31,10.02,,
917,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.93,,
918,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
919,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.31,10.02,,
920,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.93,,
921,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
922,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.31,10.02,,
923,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.93,,
924,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.93,,
925,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.31,10.01,,
926,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.92,,
927,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.3,9.92,,
928,sh_N4,matrix,4,0.5,S,H,S,S,2.6667,3.0,2.6667,2.6667,2.7222,2.8333,2.7222,2.7222,0.05,0.05,0.05,0.05,"('S', 'H', 'S', 'S')",11.0,0,0.3,9.96,,
929,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.3,9.96,,
930,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.3,9.97,,
931,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.3,9.97,,
932,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.29,9.88,,
933,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.29,9.92,,
934,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.29,9.96,,
935,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.28,9.91,,
936,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.28,9.94,,
937,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.28,9.97,,
938,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.28,10.01,,
939,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.28,10.05,,
940,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.27,10.0,,
941,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.27,10.04,,
942,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.27,10.08,,
943,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.26,10.03,,
944,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.26,10.07,,
945,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.26,10.11,,
946,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.25,10.06,,
947,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.25,10.1,,
948,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.25,10.14,,
949,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.24,10.09,,
950,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.24,10.13,,
951,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.24,10.17,,
952,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.23,10.12,,
953,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.23,10.16,,
954,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.23,10.2,,
955,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.22,10.15,,
956,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.22,10.19,,
957,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.22,10.23,,
958,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.18,,
959,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.22,,
960,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.26,,
961,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.21,,
962,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.25,,
963,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.29,,
964,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.24,,
965,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.28,,
966,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.32,,
967,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.32,,
968,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.36,,
969,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.18,10.31,,
970,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.18,10.35,,
971,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.18,10.39,,
972,sh_N4,matrix,4,0.5,H,S,H,S,2.6667,1.3333,2.6667,1.3333,2.2222,1.7778,2.2222,1.7778,0.05,0.05,0.05,0.05,"('H', 'S', 'H', 'S')",8.0,0,0.17,10.31,,
973,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.17,10.32,,
974,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.17,10.33,,
975,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.24,,
976,sh_N4,matrix,4,0.5,H,H,H,S,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'S')",7.0,0,0.16,10.24,,
977,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.16,10.24,,
978,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.17,10.29,,
979,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.2,,
980,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.16,10.2,,
981,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.17,10.29,,
982,sh_N4,matrix,4,0.5,H,H,S,S,2.6667,2.6667,1.3333,1.3333,2.2222,2.2222,1.7778,1.7778,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'S')",8.0,0,0.16,10.21,,
983,sh_N4,matrix,4,0.5,S,S,S,H,2.6667,2.6667,2.6667,3.0,2.7222,2.7222,2.7222,2.8333,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'H')",11.0,0,0.16,10.25,,
984,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.16,10.25,,
985,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.25,,
986,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.25,,
987,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.16,10.25,,
988,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.25,,
989,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.16,10.26,,
990,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.16,10.27,,
991,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.18,,
992,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.15,10.18,,
993,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.15,10.18,,
994,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.17,,
995,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.13,,
996,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.22,,
997,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.13,,
998,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.13,,
999,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.21,,
1000,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.17,,
1001,sh_N4,matrix,4,0.5,S,H,S,H,1.3333,2.6667,1.3333,2.6667,1.7778,2.2222,1.7778,2.2222,0.05,0.05,0.05,0.05,"('S', 'H', 'S', 'H')",8.0,0,0.15,10.09,,
1002,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1003,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1004,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1005,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1006,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1007,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1008,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1009,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1010,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1011,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1012,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1013,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1014,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1015,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1016,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1017,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1018,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1019,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1020,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1021,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1022,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1023,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1024,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.18,,
1025,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
1026,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
1027,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.16,10.19,,
